0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.930069930069930217e-01
8.841158841158841541e-01
9.945870201223407925e-01
9.900049975012493730e-01
8.725637181409295895e-01
9.799937128092177652e-01
9.876707764078640484e-01
8.697100966344551987e-01
9.765815168557488990e-01
9.857535616095975950e-01
8.710322419395151172e-01
9.778234166362380630e-01
9.862027594481104220e-01
8.736252749450109656e-01
9.808269732991694578e-01
9.866688885185802560e-01
8.768538576903849302e-01
9.847407007461409512e-01
9.858591629767176068e-01
8.755892015426367525e-01
9.830529194064712151e-01
9.860017497812773035e-01
8.748906386701662541e-01
9.821870361709563735e-01
9.861126541495389697e-01
8.754582824130652252e-01
9.830327456526045671e-01
9.857014298570142552e-01
8.763123687631236836e-01
9.840278062578197149e-01
9.860921734387783077e-01
8.751931642577946979e-01
9.826972065097445697e-01
9.868333333333333401e-01
8.760833333333333250e-01
9.837149398650643084e-01
