0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.870129870129870087e-01
8.841158841158841541e-01
9.923185393475141280e-01
9.925517344119386687e-01
9.890054972513743214e-01
8.780609695152423733e-01
9.845897287960652111e-01
9.847588979901118478e-01
9.886704431856048192e-01
8.757080973008997127e-01
9.823943682895371898e-01
9.825212722192515624e-01
9.875031242189452607e-01
8.755311172206948767e-01
9.823344386443765286e-01
9.824195870187405477e-01
9.888022395520895680e-01
8.788242351529693686e-01
9.862776378552454704e-01
9.863721867848975755e-01
9.886685552407932231e-01
8.776870521579737128e-01
9.850480500895826275e-01
9.851964628120967182e-01
9.885730609912869449e-01
8.773032423939437496e-01
9.844237298301172778e-01
9.846093741499337693e-01
9.892513435820522449e-01
8.761404824396950008e-01
9.833042277218764227e-01
9.834711864979999163e-01
9.882235307188089735e-01
8.747916898122430895e-01
9.815525039726937795e-01
9.816945845845554963e-01
9.883011698830117542e-01
8.744125587441256009e-01
9.810137311343614108e-01
9.811558547302292599e-01
9.878192891555312993e-01
8.755567675665848482e-01
9.824074952144048467e-01
9.825350251471018925e-01
9.877500000000000169e-01
8.762499999999999734e-01
9.831654033928494130e-01
9.833143707101433817e-01
